	sample	lambda
644	('ZV14SIB', 4, 'HMP2_J45563_1_ST_T0_B0_0120_ZV14SIB-04_APA62.biom')	1.0
645	('ZR3WH7V', 1, 'HMP2_J45564_1_ST_T0_B0_0120_ZR3WH7V-01_APA62.biom')	1.0
646	('ZSQNUZ5', 1, 'HMP2_J45565_1_ST_T0_B0_0120_ZSQNUZ5-01_APA62.biom')	1.0
647	('ZRLZ98T', 4, 'HMP2_J45566_1_ST_T0_B0_0120_ZRLZ98T-6013_APA62.biom')	1.0
648	('ZUL3S6O', 15, 'HMP2_J45567_1_ST_T0_B0_0120_ZUL3S6O-6033_APA62.biom')	1.0
649	('ZLPZS0H', 7, 'HMP2_J45568_1_ST_T0_B0_0120_ZLPZS0H-11_APA62.biom')	1.0
650	('ZRA5YD8', 1, 'HMP2_J45569_1_ST_T0_B0_0120_ZRA5YD8-01_APA62.biom')	1.0
651	('ZJTKAE3', 20, 'HMP2_J45570_1_ST_T0_B0_0120_ZJTKAE3-6024_APA62.biom')	1.0
652	('ZL9BTWF', 19, 'HMP2_J45571_1_ST_T0_B0_0120_ZL9BTWF-12_APA62.biom')	1.0
653	('ZUL3S6O', 17, 'HMP2_J45572_1_ST_T0_B0_0120_ZUL3S6O-6035_APA62.biom')	1.0
654	('ZW61YGW', 5, 'HMP2_J45574_1_ST_T0_B0_0120_ZW61YGW-05_APAJ2.biom')	1.0
655	('ZRLZ98T', 5, 'HMP2_J45575_1_ST_T0_B0_0120_ZRLZ98T-6014_APAJ2.biom')	0.0
656	('ZY9XQJP', 6, 'HMP2_J45576_1_ST_T0_B0_0120_ZY9XQJP-06_APAJ2.biom')	1.0
657	('ZUL3S6O', 18, 'HMP2_J45577_1_ST_T0_B0_0120_ZUL3S6O-6036_APAJ2.biom')	1.0
658	('ZVM4N7A', 15, 'HMP2_J45578_1_ST_T0_B0_0120_ZVM4N7A-6026_APAJ2.biom')	1.0
659	('ZL63I8R', 13, 'HMP2_J45579_1_ST_T0_B0_0120_ZL63I8R-12_APAJ2.biom')	1.0
660	('ZVNCGHM', 27, 'HMP2_J45580_1_ST_T0_B0_0120_ZVNCGHM-6041_APAJ2.biom')	1.0
661	('ZUL3S6O', 8, 'HMP2_J45581_1_ST_T0_B0_0120_ZUL3S6O-6022_APAJ2.biom')	1.0
662	('ZRLZ98T', 6, 'HMP2_J45582_1_ST_T0_B0_0120_ZRLZ98T-6015_APAJ2.biom')	1.0
663	('ZVM4N7A', 16, 'HMP2_J45583_1_ST_T0_B0_0120_ZVM4N7A-07_APAJ2.biom')	1.0
664	('ZN9YTFN', 16, 'HMP2_J45584_1_ST_T0_B0_0120_ZN9YTFN-6022_APAJ2.biom')	1.0
665	('ZS78KHV', 1, 'HMP2_J45585_1_ST_T0_B0_0120_ZS78KHV-01_APAJ2.biom')	1.0
666	('ZRLZ98T', 2, 'HMP2_J45586_1_ST_T0_B0_0120_ZRLZ98T-6011_APAJ2.biom')	1.0
667	('ZQNZSQF', 1, 'HMP2_J45587_1_ST_T0_B0_0120_ZQNZSQF-01_APAJ2.biom')	1.0
668	('ZOBX723', 12, 'HMP2_J45589_1_ST_T0_B0_0120_ZOBX723-04_APAJ2.biom')	1.0
669	('ZR3WH7V', 3, 'HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_APAJ2.biom')	1.0
670	('ZR3WH7V', 3, 'HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_B86HB.biom')	1.0
671	('ZN0JE53', 16, 'HMP2_J45591_1_ST_T0_B0_0120_ZN0JE53-09_APAJ2.biom')	1.0
672	('ZRLZ98T', 3, 'HMP2_J45592_1_ST_T0_B0_0120_ZRLZ98T-6012_APAJ2.biom')	1.0
673	('ZRLZ98T', 7, 'HMP2_J45593_1_ST_T0_B0_0120_ZRLZ98T-6016_APAJ2.biom')	1.0
674	('ZVM4N7A', 17, 'HMP2_J45594_1_ST_T0_B0_0120_ZVM4N7A-6032_APAJ2.biom')	1.0
675	('ZX52KVK', 30, 'HMP2_J45595_1_ST_T0_B0_0120_ZX52KVK-2022-AL2_APAJ2.biom')	1.0
676	('ZUL3S6O', 16, 'HMP2_J45596_1_ST_T0_B0_0120_ZUL3S6O-6034_APAJ2.biom')	1.0
677	('ZUL3S6O', 16, 'HMP2_J45596_1_ST_T0_B0_0120_ZUL3S6O-6034_B86HB.biom')	1.0
678	('ZX52KVK', 28, 'HMP2_J45597_1_ST_T0_B0_0120_ZX52KVK-6016_APAJ2.biom')	1.0
679	('ZX52KVK', 28, 'HMP2_J45597_1_ST_T0_B0_0120_ZX52KVK-6016_B86HB.biom')	1.0
680	('ZYU89T9', 9, 'HMP2_J45598_1_ST_T0_B0_0120_ZYU89T9-06_APAJ2.biom')	1.0
681	('ZS78KHV', 3, 'HMP2_J45599_1_ST_T0_B0_0120_ZS78KHV-6012_APAJ2.biom')	1.0
682	('ZR3WH7V', 6, 'HMP2_J45601_1_ST_T0_B0_0120_ZR3WH7V-6015_APAJ2.biom')	1.0
683	('ZUF48YS', 1, 'HMP2_J45602_1_ST_T0_B0_0120_ZUF48YS-01_APAJ2.biom')	1.0
684	('ZLTUJTN', 13, 'HMP2_J45603_1_ST_T0_B0_0120_ZLTUJTN-13_APAJ2.biom')	1.0
685	('ZN9YTFN', 15, 'HMP2_J45605_1_ST_T0_B0_0120_ZN9YTFN-6021_APAJ2.biom')	1.0
686	('ZV14SIB', 2, 'HMP2_J45606_1_ST_T0_B0_0120_ZV14SIB-02_APAJ2.biom')	1.0
687	('ZN0JE53', 15, 'HMP2_J45607_1_ST_T0_B0_0120_ZN0JE53-08_APAJ2.biom')	1.0
688	('ZKVR426', 17, 'HMP2_J45610_1_ST_T0_B0_0120_ZKVR426-09_APAJ2.biom')	1.0
689	('ZVNCGHM', 19, 'HMP2_J45611_1_ST_T0_B0_0120_ZVNCGHM-6027_APAJ2.biom')	1.0
690	('ZLTUJTN', 11, 'HMP2_J45612_1_ST_T0_B0_0120_ZLTUJTN-11_APAJ2.biom')	1.0
691	('ZTXY83G', 1, 'HMP2_J45613_1_ST_T0_B0_0120_ZTXY83G-01_APAJ2.biom')	1.0
692	('ZTXY83G', 1, 'HMP2_J45613_1_ST_T0_B0_0120_ZTXY83G-01_B86HB.biom')	1.0
693	('ZUL3S6O', 4, 'HMP2_J45614_1_ST_T0_B0_0120_ZUL3S6O-6013_APAJ2.biom')	1.0
694	('ZWHMV5E', 3, 'HMP2_J45615_1_ST_T0_B0_0120_ZWHMV5E-03_APAJ2.biom')	1.0
695	('ZVNCGHM', 21, 'HMP2_J45617_1_ST_T0_B0_0120_ZVNCGHM-6032_APAJ2.biom')	1.0
696	('ZUL3S6O', 2, 'HMP2_J45618_1_ST_T0_B0_0120_ZUL3S6O-6012_APAJ2.biom')	1.0
697	('ZYU89T9', 7, 'HMP2_J45620_1_ST_T0_B0_0120_ZYU89T9-04_APAJ2.biom')	1.0
698	('ZUL3S6O', 6, 'HMP2_J45621_1_ST_T0_B0_0120_ZUL3S6O-6015_APAJ2.biom')	1.0
699	('ZVNCGHM', 20, 'HMP2_J45622_1_ST_T0_B0_0120_ZVNCGHM-6031_APAJ2.biom')	1.0
700	('ZTMFN3O', 1, 'HMP2_J45623_1_ST_T0_B0_0120_ZTMFN3O-01_APAJ2.biom')	1.0
701	('ZVNCGHM', 18, 'HMP2_J45624_1_ST_T0_B0_0120_ZVNCGHM-6026_APAJ2.biom')	1.0
702	('ZM8YXDM', 5, 'HMP2_J45627_1_ST_T0_B0_0120_ZM8YXDM-06_APAJ2.biom')	1.0
703	('ZUPAQVU', 2, 'HMP2_J45628_1_ST_T0_B0_0120_ZUPAQVU-02_APAJ2.biom')	1.0
704	('ZRB0F6P', 2, 'HMP2_J45629_1_ST_T0_B0_0120_ZRB0F6P-6011_APAJ2.biom')	1.0
705	('ZN9YTFN', 25, 'HMP2_J45630_1_ST_T0_B0_0120_ZN9YTFN-6035_APAJ2.biom')	1.0
706	('ZR3WH7V', 5, 'HMP2_J45632_1_ST_T0_B0_0120_ZR3WH7V-6014_APAJ2.biom')	1.0
707	('ZVNCGHM', 30, 'HMP2_J45633_1_ST_T0_B0_0120_ZVNCGHM-6044_APAJ2.biom')	1.0
708	('ZX52KVK', 24, 'HMP2_J45635_1_ST_T0_B0_0120_ZX52KVK-6012_APAJ2.biom')	1.0
709	('ZY39SN0', 8, 'HMP2_J45636_1_ST_T0_B0_0120_ZY39SN0-06_APAJ2.biom')	1.0
710	('ZXHCGKV', 3, 'HMP2_J45637_1_ST_T0_B0_0120_ZXHCGKV-04_APAJ2.biom')	1.0
711	('ZTMFN3O', 2, 'HMP2_J45638_1_ST_T0_B0_0120_ZTMFN3O-02_APAJ2.biom')	1.0
712	('ZKVR426', 18, 'HMP2_J45639_1_ST_T0_B0_0120_ZKVR426-10_APAJ2.biom')	1.0
713	('ZKVR426', 18, 'HMP2_J45639_1_ST_T0_B0_0120_ZKVR426-10_B86HB.biom')	1.0
714	('ZN9YTFN', 26, 'HMP2_J45641_1_ST_T0_B0_0120_ZN9YTFN-6036_APAJ2.biom')	1.0
715	('ZVNCGHM', 31, 'HMP2_J45642_1_ST_T0_B0_0120_ZVNCGHM-6045_APAJ2.biom')	1.0
716	('ZY9XQJP', 7, 'HMP2_J45643_1_ST_T0_B0_0120_ZY9XQJP-07_APAJ2.biom')	1.0
717	('ZLZQMEV', 13, 'HMP2_J45644_1_ST_T0_B0_0120_ZLZQMEV-09_APAJ2.biom')	1.0
718	('ZRB0F6P', 3, 'HMP2_J45645_1_ST_T0_B0_0120_ZRB0F6P-6012_APAJ2.biom')	1.0
719	('ZYXQKWY', 5, 'HMP2_J45647_1_ST_T0_B0_0120_ZYXQKWY-05_APAJ2.biom')	1.0
720	('ZR3WH7V', 4, 'HMP2_J45648_1_ST_T0_B0_0120_ZR3WH7V-6013_APAJ2.biom')	1.0
721	('ZVM4N7A', 20, 'HMP2_J45649_1_ST_T0_B0_0120_ZVM4N7A-6035_APAJ2.biom')	1.0
722	('ZVNCGHM', 28, 'HMP2_J45650_1_ST_T0_B0_0120_ZVNCGHM-6042_APAJ2.biom')	1.0
723	('ZWCZHHY', 6, 'HMP2_J45651_1_ST_T0_B0_0120_ZWCZHHY-06_APAJ2.biom')	1.0
724	('ZJTKAE3', 24, 'HMP2_J45653_1_ST_T0_B0_0120_ZJTKAE3-6032_APAJ2.biom')	1.0
725	('ZX52KVK', 27, 'HMP2_J45654_1_ST_T0_B0_0120_ZX52KVK-6015_APAJ2.biom')	1.0
726	('ZX52KVK', 25, 'HMP2_J45655_1_ST_T0_B0_0120_ZX52KVK-6013_APAJ2.biom')	1.0
727	('ZS78KHV', 4, 'HMP2_J45656_1_ST_T0_B0_0120_ZS78KHV-6013_APAJ2.biom')	1.0
728	('ZS78KHV', 6, 'HMP2_J45658_1_ST_T0_B0_0120_ZS78KHV-6015_APAJ2.biom')	1.0
729	('ZMGT937', 10, 'HMP2_J45659_1_ST_T0_B0_0120_ZMGT937-07_APAJ2.biom')	1.0
730	('ZKVR426', 24, 'HMP2_J66933_1_ST_T0_B0_0120_ZKVR426-2025_APATM.biom')	1.0
731	('ZMBVNFM', 18, 'HMP2_J66935_1_ST_T0_B0_0120_ZMBVNFM-1022_APATM.biom')	1.0
732	('ZN3TBJM', 28, 'HMP2_J66939_1_ST_T0_B0_0120_ZN3TBJM-1023_APATM.biom')	1.0
733	('ZN3TBJM', 32, 'HMP2_J66942_1_ST_T0_B0_0120_ZN3TBJM-4012_APATM.biom')	1.0
734	('ZN3TBJM', 33, 'HMP2_J66943_1_ST_T0_B0_0120_ZN3TBJM-4013_APATM.biom')	1.0
735	('ZN9YTFN', 9, 'HMP2_J66944_1_ST_T0_B0_0120_ZN9YTFN-6011_APATM.biom')	1.0
736	('ZN9YTFN', 10, 'HMP2_J66945_1_ST_T0_B0_0120_ZN9YTFN-6012_APATM.biom')	1.0
737	('ZN9YTFN', 10, 'HMP2_J66945_1_ST_T0_B0_0120_ZN9YTFN-6012_B86HB.biom')	1.0
738	('ZN9YTFN', 11, 'HMP2_J66946_1_ST_T0_B0_0120_ZN9YTFN-6013_APATM.biom')	1.0
739	('ZN9YTFN', 13, 'HMP2_J66947_1_ST_T0_B0_0120_ZN9YTFN-6015_APATM.biom')	1.0
740	('ZOZOW1T', 191, 'HMP2_J66948_1_ST_T0_B0_0120_ZOZOW1T-7022_APATM.biom')	1.0
741	('ZOZOW1T', 192, 'HMP2_J66949_1_ST_T0_B0_0120_ZOZOW1T-7023_APATM.biom')	1.0
742	('ZOZOW1T', 192, 'HMP2_J66949_1_ST_T0_B0_0120_ZOZOW1T-7023_B86HB.biom')	1.0
743	('ZOZOW1T', 194, 'HMP2_J66950_1_ST_T0_B0_0120_ZOZOW1T-7024_APATM.biom')	1.0
744	('ZOZOW1T', 200, 'HMP2_J66951_1_ST_T0_B0_0120_ZOZOW1T-7027_APATM.biom')	1.0
745	('ZPDABJR', 2, 'HMP2_J66952_1_ST_T0_B0_0120_ZPDABJR-3011_APATM.biom')	1.0
746	('ZPDABJR', 3, 'HMP2_J66953_1_ST_T0_B0_0120_ZPDABJR-3012_APATM.biom')	1.0
747	('ZPDABJR', 4, 'HMP2_J66954_1_ST_T0_B0_0120_ZPDABJR-3013_APATM.biom')	1.0
748	('ZQFL1P3', 6, 'HMP2_J66956_1_ST_T0_B0_0120_ZQFL1P3-6015_APATM.biom')	1.0
749	('ZQFL1P3', 9, 'HMP2_J66958_1_ST_T0_B0_0120_ZQFL1P3-6021_APATM.biom')	1.0
750	('ZQFL1P3', 10, 'HMP2_J66960_1_ST_T0_B0_0120_ZQFL1P3-6022_APATM.biom')	1.0
751	('ZR3WH7V', 9, 'HMP2_J66961_1_ST_T0_B0_0120_ZR3WH7V-6021_APATM.biom')	1.0
752	('ZRLZ98T', 10, 'HMP2_J66963_1_ST_T0_B0_0120_ZRLZ98T-6023_APATM.biom')	1.0
753	('ZRLZ98T', 11, 'HMP2_J66964_1_ST_T0_B0_0120_ZRLZ98T-6024_APATM.biom')	1.0
754	('ZRLZ98T', 12, 'HMP2_J66965_1_ST_T0_B0_0120_ZRLZ98T-6025_APATM.biom')	1.0
755	('ZS78KHV', 5, 'HMP2_J66966_1_ST_T0_B0_0120_ZS78KHV-6014_APATM.biom')	1.0
756	('ZS78KHV', 9, 'HMP2_J66967_1_ST_T0_B0_0120_ZS78KHV-6022_APATM.biom')	1.0
757	('ZS78KHV', 10, 'HMP2_J66969_1_ST_T0_B0_0120_ZS78KHV-6023_APATM.biom')	1.0
758	('ZS78KHV', 11, 'HMP2_J66971_1_ST_T0_B0_0120_ZS78KHV-6024_APATM.biom')	1.0
759	('ZS78KHV', 12, 'HMP2_J66972_1_ST_T0_B0_0120_ZS78KHV-6025_APATM.biom')	1.0
760	('ZUL3S6O', 14, 'HMP2_J66973_1_ST_T0_B0_0120_ZUL3S6O-6032_APATM.biom')	1.0
761	('ZX52KVK', 29, 'HMP2_J66975_1_ST_T0_B0_0120_ZX52KVK-2021_APATM.biom')	1.0
762	('ZX52KVK', 35, 'HMP2_J66976_1_ST_T0_B0_0120_ZX52KVK-6021_APATM.biom')	1.0
763	('ZX52KVK', 36, 'HMP2_J66977_1_ST_T0_B0_0120_ZX52KVK-6022_APATM.biom')	1.0
764	('ZX52KVK', 37, 'HMP2_J66978_1_ST_T0_B0_0120_ZX52KVK-6023_APATM.biom')	1.0
765	('ZX52KVK', 38, 'HMP2_J66979_1_ST_T0_B0_0120_ZX52KVK-6024_APATM.biom')	1.0
766	('ZX52KVK', 39, 'HMP2_J66981_1_ST_T0_B0_0120_ZX52KVK-6025_APATM.biom')	1.0
767	('ZX52KVK', 40, 'HMP2_J66983_1_ST_T0_B0_0120_ZX52KVK-6026_APATM.biom')	1.0
768	('ZYHHR4Z', 13, 'HMP2_J66984_1_ST_T0_B0_0120_ZYHHR4Z-07_APATM.biom')	1.0
769	('ZYHHR4Z', 20, 'HMP2_J66985_1_ST_T0_B0_0120_ZYHHR4Z-09_APATM.biom')	1.0
770	('ZYHHR4Z', 18, 'HMP2_J66986_1_ST_T0_B0_0120_ZYHHR4Z-2025_APATM.biom')	1.0
771	('ZYHHR4Z', 21, 'HMP2_J66987_1_ST_T0_B0_0120_ZYHHR4Z-8013_APATM.biom')	1.0
772	('ZYU89T9', 4, 'HMP2_J74151_1_ST_T0_B0_0120_ZYU89T9-2013-AL2_AVTWA.biom')	1.0
773	('ZUF48YS', 999, 'HMP2_J79772_1_ST_T0_B0_0120_ZUF48YS-06_B64B9.biom')	1.0
774	('ZTL5S2Y', 999, 'HMP2_J79773_1_ST_T0_B0_0120_ZTL5S2Y-06_B64B9.biom')	1.0
775	('ZN3TBJM', 2045, 'HMP2_J79774_1_ST_T0_B0_0120_ZN3TBJM-2045_B64B9.biom')	1.0
776	('ZKVR426', 13, 'HMP2_J79776_1_ST_T0_B0_0120_ZKVR426-13_B64B9.biom')	1.0
777	('ZL9BTWF', 999, 'HMP2_J79777_1_ST_T0_B0_0120_ZL9BTWF-6025_B64B9.biom')	1.0
778	('ZN9YTFN', 11, 'HMP2_J79778_1_ST_T0_B0_0120_ZN9YTFN-11_B64B9.biom')	1.0
779	('ZOZOW1T', 7040, 'HMP2_J79779_1_ST_T0_B0_0120_ZOZOW1T-7040_B64B9.biom')	1.0
780	('ZL9BTWF', 999, 'HMP2_J79780_1_ST_T0_B0_0120_ZL9BTWF-6024_B64B9.biom')	1.0
781	('ZL63I8R', 15, 'HMP2_J79781_1_ST_T0_B0_0120_ZL63I8R-15_B64B9.biom')	1.0
782	('ZQFL1P3', 999, 'HMP2_J79782_1_ST_T0_B0_0120_ZQFL1P3-6032_B64B9.biom')	1.0
783	('ZL9BTWF', 999, 'HMP2_J79783_1_ST_T0_B0_0120_ZL9BTWF-6026_B64B9.biom')	1.0
784	('ZQFL1P3', 999, 'HMP2_J79784_1_ST_T0_B0_0120_ZQFL1P3-6033_B64B9.biom')	1.0
785	('ZLZQMEV', 12, 'HMP2_J79786_1_ST_T0_B0_0120_ZLZQMEV-12_B64B9.biom')	1.0
786	('ZM7JY3G', 13, 'HMP2_J79787_1_ST_T0_B0_0120_ZM7JY3G-13_B64B9.biom')	1.0
787	('ZTMFN3O', 999, 'HMP2_J79788_1_ST_T0_B0_0120_ZTMFN3O-06_B64B9.biom')	1.0
788	('ZOZOW1T', 7041, 'HMP2_J79789_1_ST_T0_B0_0120_ZOZOW1T-7041_B64B9.biom')	1.0
789	('ZQNZSQF', 999, 'HMP2_J79790_1_ST_T0_B0_0120_ZQNZSQF-04_B64B9.biom')	1.0
790	('ZQFL1P3', 999, 'HMP2_J79791_1_ST_T0_B0_0120_ZQFL1P3-6034_B64B9.biom')	1.0
791	('ZLGD9M0', 15, 'HMP2_J79792_1_ST_T0_B0_0120_ZLGD9M0-15_B64B9.biom')	1.0
792	('ZYXQKWY', 999, 'HMP2_J79793_1_ST_T0_B0_0120_ZYXQKWY-08_B64B9.biom')	1.0
793	('ZUPAQVU', 999, 'HMP2_J79794_1_ST_T0_B0_0120_ZUPAQVU-09_B64B9.biom')	1.0
794	('ZQFL1P3', 999, 'HMP2_J79796_1_ST_T0_B0_0120_ZQFL1P3-6035_B64B9.biom')	1.0
795	('ZTL5S2Y', 1023, 'HMP2_J79798_1_ST_T0_B0_0120_ZTL5S2Y-1023_B64B9.biom')	1.0
796	('ZQFL1P3', 999, 'HMP2_J79799_1_ST_T0_B0_0120_ZQFL1P3-6036_B64B9.biom')	1.0
797	('ZSQNUZ5', 999, 'HMP2_J79800_1_ST_T0_B0_0120_ZSQNUZ5-05_B64B9.biom')	1.0
798	('ZKFV71L', 12, 'HMP2_J79801_1_ST_T0_B0_0120_ZKFV71L-12_B64B9.biom')	1.0
799	('ZPDABJR', 999, 'HMP2_J79802_1_ST_T0_B0_0120_ZPDABJR-6032_B64B9.biom')	1.0
800	('ZRB0F6P', 999, 'HMP2_J79803_1_ST_T0_B0_0120_ZRB0F6P-6032_B64B9.biom')	1.0
801	('ZN0JE53', 12, 'HMP2_J79804_1_ST_T0_B0_0120_ZN0JE53-12_B64B9.biom')	1.0
802	('ZTXY83G', 999, 'HMP2_J79805_1_ST_T0_B0_0120_ZTXY83G-06_B64B9.biom')	1.0
803	('ZVC4YUG', 999, 'HMP2_J79806_1_ST_T0_B0_0120_ZVC4YUG-04_B64B9.biom')	1.0
804	('ZPDABJR', 999, 'HMP2_J79807_1_ST_T0_B0_0120_ZPDABJR-6033_B64B9.biom')	1.0
805	('ZRB0F6P', 999, 'HMP2_J79809_1_ST_T0_B0_0120_ZRB0F6P-6033_B64B9.biom')	1.0
806	('ZTL5S2Y', 1024, 'HMP2_J79811_1_ST_T0_B0_0120_ZTL5S2Y-1024_B64B9.biom')	1.0
807	('ZPDABJR', 999, 'HMP2_J79812_1_ST_T0_B0_0120_ZPDABJR-6036_B64B9.biom')	1.0
808	('ZRB0F6P', 999, 'HMP2_J79813_1_ST_T0_B0_0120_ZRB0F6P-6034_B64B9.biom')	1.0
809	('ZPDABJR', 999, 'HMP2_J79814_1_ST_T0_B0_0120_ZPDABJR-6037_B64B9.biom')	1.0
810	('ZS78KHV', 999, 'HMP2_J79815_1_ST_T0_B0_0120_ZS78KHV-6032_B64B9.biom')	1.0
811	('ZRB0F6P', 999, 'HMP2_J79816_1_ST_T0_B0_0120_ZRB0F6P-6035_B64B9.biom')	1.0
812	('ZS78KHV', 999, 'HMP2_J79817_1_ST_T0_B0_0120_ZS78KHV-6033_B64B9.biom')	1.0
813	('ZPDABJR', 999, 'HMP2_J79818_1_ST_T0_B0_0120_ZPDABJR-6038_B64B9.biom')	1.0
814	('ZTL5S2Y', 1025, 'HMP2_J79819_1_ST_T0_B0_0120_ZTL5S2Y-1025_B64B9.biom')	1.0
815	('ZYHHR4Z', 11, 'HMP2_J79820_1_ST_T0_B0_0120_ZYHHR4Z-11_B64B9.biom')	1.0
816	('ZRB0F6P', 999, 'HMP2_J79821_1_ST_T0_B0_0120_ZRB0F6P-6036_B64B9.biom')	1.0
817	('ZS78KHV', 999, 'HMP2_J79822_1_ST_T0_B0_0120_ZS78KHV-6034_B64B9.biom')	1.0
818	('ZKFV71L', 6021, 'HMP2_J79823_1_ST_T0_B0_0120_ZKFV71L-6021_B64B9.biom')	1.0
819	('ZS78KHV', 999, 'HMP2_J79824_1_ST_T0_B0_0120_ZS78KHV-6035_B64B9.biom')	1.0
820	('ZLPZS0H', 15, 'HMP2_J79825_1_ST_T0_B0_0120_ZLPZS0H-15_B64B9.biom')	1.0
821	('ZKFV71L', 999, 'HMP2_J79826_1_ST_T0_B0_0120_ZKFV71L-6022_B64B9.biom')	1.0
822	('ZPF36E2', 999, 'HMP2_J79827_1_ST_T0_B0_0120_ZPF36E2-04_B64B9.biom')	1.0
823	('ZS78KHV', 999, 'HMP2_J79829_1_ST_T0_B0_0120_ZS78KHV-6036_B64B9.biom')	1.0
824	('ZTL8083', 999, 'HMP2_J79830_1_ST_T0_B0_0120_ZTL8083-02_B64B9.biom')	1.0
825	('ZKFV71L', 999, 'HMP2_J79831_1_ST_T0_B0_0120_ZKFV71L-6023_B64B9.biom')	1.0
826	('ZM8YXDM', 12, 'HMP2_J79832_1_ST_T0_B0_0120_ZM8YXDM-12_B64B9.biom')	1.0
827	('ZOZOW1T', 7043, 'HMP2_J79833_1_ST_T0_B0_0120_ZOZOW1T-7043_B64B9.biom')	1.0
828	('ZRB0F6P', 999, 'HMP2_J79836_1_ST_T0_B0_0120_ZRB0F6P-6024_B64B9.biom')	1.0
829	('ZQFL1P3', 999, 'HMP2_J79837_1_ST_T0_B0_0120_ZQFL1P3-6024_B64B9.biom')	1.0
830	('ZPEL6L3', 1012, 'HMP2_J79838_1_ST_T0_B0_0120_ZPEL6L3-1012_B64B9.biom')	1.0
831	('ZYHHR4Z', 8023, 'HMP2_J79839_1_ST_T0_B0_0120_ZYHHR4Z-8023_B64B9.biom')	1.0
832	('ZPDABJR', 3014, 'HMP2_J79840_1_ST_T0_B0_0120_ZPDABJR-3014_B64B9.biom')	1.0
833	('ZQFL1P3', 999, 'HMP2_J79841_1_ST_T0_B0_0120_ZQFL1P3-6025_B64B9.biom')	1.0
834	('ZRB0F6P', 999, 'HMP2_J79842_1_ST_T0_B0_0120_ZRB0F6P-6025_B64B9.biom')	1.0
835	('ZPEL6L3', 1013, 'HMP2_J79844_1_ST_T0_B0_0120_ZPEL6L3-1013_B64B9.biom')	1.0
836	('ZN3TBJM', 4014, 'HMP2_J79846_1_ST_T0_B0_0120_ZN3TBJM-4014_B64B9.biom')	1.0
837	('ZYHHR4Z', 8024, 'HMP2_J79847_1_ST_T0_B0_0120_ZYHHR4Z-8024_B64B9.biom')	1.0
838	('ZVNCGHM', 999, 'HMP2_J79848_1_ST_T0_B0_0120_ZVNCGHM-09_B64B9.biom')	1.0
839	('ZOZOW1T', 999, 'HMP2_J79850_1_ST_T0_B0_0120_ZOZOW1T-7028_B64B9.biom')	1.0
840	('ZQFL1P3', 999, 'HMP2_J79851_1_ST_T0_B0_0120_ZQFL1P3-6026_B64B9.biom')	1.0
841	('ZRB0F6P', 999, 'HMP2_J79852_1_ST_T0_B0_0120_ZRB0F6P-6026_B64B9.biom')	1.0
842	('ZPDABJR', 6011, 'HMP2_J79853_1_ST_T0_B0_0120_ZPDABJR-6011_B64B9.biom')	1.0
843	('ZMBVNFM', 1032, 'HMP2_J79854_1_ST_T0_B0_0120_ZMBVNFM-1032_B64B9.biom')	1.0
844	('ZOZOW1T', 7029, 'HMP2_J79855_1_ST_T0_B0_0120_ZOZOW1T-7029_B64B9.biom')	1.0
845	('ZL9BTWF', 999, 'HMP2_J79856_1_ST_T0_B0_0120_ZL9BTWF-6012_B86HB.biom')	1.0
846	('ZTXWLP3', 999, 'HMP2_J79857_1_ST_T0_B0_0120_ZTXWLP3-05_B86HB.biom')	1.0
847	('ZYXQKWY', 999, 'HMP2_J79858_1_ST_T0_B0_0120_ZYXQKWY-07_B86HB.biom')	1.0
848	('ZOZOW1T', 7030, 'HMP2_J79859_1_ST_T0_B0_0120_ZOZOW1T-7030_B86HB.biom')	1.0
849	('ZPF36E2', 1, 'HMP2_J79860_1_ST_T0_B0_0120_ZPF36E2-01_B86HB.biom')	1.0
850	('ZVBQY1N', 21, 'HMP2_J79861_1_ST_T0_B0_0120_ZVBQY1N-6032_B86HB.biom')	1.0
851	('ZL9BTWF', 999, 'HMP2_J79862_1_ST_T0_B0_0120_ZL9BTWF-6013_B86HB.biom')	1.0
852	('ZMBVNFM', 1033, 'HMP2_J79863_1_ST_T0_B0_0120_ZMBVNFM-1033_B86HB.biom')	1.0
853	('ZL9BTWF', 6011, 'HMP2_J79864_1_ST_T0_B0_0120_ZL9BTWF-6011_B86HB.biom')	1.0
854	('ZPDABJR', 999, 'HMP2_J79865_1_ST_T0_B0_0120_ZPDABJR-6013_B86HB.biom')	1.0
855	('ZTLUDS8', 999, 'HMP2_J79866_1_ST_T0_B0_0120_ZTLUDS8-04_B86HB.biom')	1.0
856	('ZTL5S2Y', 999, 'HMP2_J79867_1_ST_T0_B0_0120_ZTL5S2Y-05_B86HB.biom')	1.0
857	('ZSQNUZ5', 3, 'HMP2_J79868_1_ST_T0_B0_0120_ZSQNUZ5-03_B86HB.biom')	1.0
858	('ZL63I8R', 14, 'HMP2_J79869_1_ST_T0_B0_0120_ZL63I8R-14_B86HB.biom')	1.0
859	('ZOZOW1T', 999, 'HMP2_J79870_1_ST_T0_B0_0120_ZOZOW1T-7031_B86HB.biom')	1.0
860	('ZPDABJR', 999, 'HMP2_J79871_1_ST_T0_B0_0120_ZPDABJR-6014_B86HB.biom')	1.0
