	sample	lambda
643	('ZKVR426', 18, 'HMP2_J45639_1_ST_T0_B0_0120_ZKVR426-10_APAJ2.biom')	0.0
644	('ZKVR426', 18, 'HMP2_J45639_1_ST_T0_B0_0120_ZKVR426-10_B86HB.biom')	0.0
645	('ZN9YTFN', 26, 'HMP2_J45641_1_ST_T0_B0_0120_ZN9YTFN-6036_APAJ2.biom')	0.0
646	('ZVNCGHM', 31, 'HMP2_J45642_1_ST_T0_B0_0120_ZVNCGHM-6045_APAJ2.biom')	0.0
647	('ZY9XQJP', 7, 'HMP2_J45643_1_ST_T0_B0_0120_ZY9XQJP-07_APAJ2.biom')	0.0
648	('ZLZQMEV', 13, 'HMP2_J45644_1_ST_T0_B0_0120_ZLZQMEV-09_APAJ2.biom')	0.3
649	('ZRB0F6P', 3, 'HMP2_J45645_1_ST_T0_B0_0120_ZRB0F6P-6012_APAJ2.biom')	0.33
650	('ZYXQKWY', 5, 'HMP2_J45647_1_ST_T0_B0_0120_ZYXQKWY-05_APAJ2.biom')	0.0
651	('ZR3WH7V', 4, 'HMP2_J45648_1_ST_T0_B0_0120_ZR3WH7V-6013_APAJ2.biom')	0.3
652	('ZVM4N7A', 20, 'HMP2_J45649_1_ST_T0_B0_0120_ZVM4N7A-6035_APAJ2.biom')	0.0
653	('ZVNCGHM', 28, 'HMP2_J45650_1_ST_T0_B0_0120_ZVNCGHM-6042_APAJ2.biom')	0.3
654	('ZWCZHHY', 6, 'HMP2_J45651_1_ST_T0_B0_0120_ZWCZHHY-06_APAJ2.biom')	0.0
655	('ZJTKAE3', 24, 'HMP2_J45653_1_ST_T0_B0_0120_ZJTKAE3-6032_APAJ2.biom')	1.0
656	('ZX52KVK', 27, 'HMP2_J45654_1_ST_T0_B0_0120_ZX52KVK-6015_APAJ2.biom')	0.0
657	('ZX52KVK', 25, 'HMP2_J45655_1_ST_T0_B0_0120_ZX52KVK-6013_APAJ2.biom')	0.15
658	('ZS78KHV', 4, 'HMP2_J45656_1_ST_T0_B0_0120_ZS78KHV-6013_APAJ2.biom')	0.0
659	('ZS78KHV', 6, 'HMP2_J45658_1_ST_T0_B0_0120_ZS78KHV-6015_APAJ2.biom')	0.0
660	('ZMGT937', 10, 'HMP2_J45659_1_ST_T0_B0_0120_ZMGT937-07_APAJ2.biom')	0.0
661	('ZKVR426', 24, 'HMP2_J66933_1_ST_T0_B0_0120_ZKVR426-2025_APATM.biom')	0.0
662	('ZMBVNFM', 18, 'HMP2_J66935_1_ST_T0_B0_0120_ZMBVNFM-1022_APATM.biom')	0.0
663	('ZN3TBJM', 28, 'HMP2_J66939_1_ST_T0_B0_0120_ZN3TBJM-1023_APATM.biom')	0.0
664	('ZN3TBJM', 32, 'HMP2_J66942_1_ST_T0_B0_0120_ZN3TBJM-4012_APATM.biom')	0.0
665	('ZN3TBJM', 33, 'HMP2_J66943_1_ST_T0_B0_0120_ZN3TBJM-4013_APATM.biom')	0.39
666	('ZN9YTFN', 9, 'HMP2_J66944_1_ST_T0_B0_0120_ZN9YTFN-6011_APATM.biom')	0.0
667	('ZN9YTFN', 10, 'HMP2_J66945_1_ST_T0_B0_0120_ZN9YTFN-6012_APATM.biom')	0.0
668	('ZN9YTFN', 10, 'HMP2_J66945_1_ST_T0_B0_0120_ZN9YTFN-6012_B86HB.biom')	0.0
669	('ZN9YTFN', 11, 'HMP2_J66946_1_ST_T0_B0_0120_ZN9YTFN-6013_APATM.biom')	0.0
670	('ZN9YTFN', 13, 'HMP2_J66947_1_ST_T0_B0_0120_ZN9YTFN-6015_APATM.biom')	0.0
671	('ZOZOW1T', 191, 'HMP2_J66948_1_ST_T0_B0_0120_ZOZOW1T-7022_APATM.biom')	0.0
672	('ZOZOW1T', 192, 'HMP2_J66949_1_ST_T0_B0_0120_ZOZOW1T-7023_APATM.biom')	0.0
673	('ZOZOW1T', 192, 'HMP2_J66949_1_ST_T0_B0_0120_ZOZOW1T-7023_B86HB.biom')	0.0
674	('ZOZOW1T', 194, 'HMP2_J66950_1_ST_T0_B0_0120_ZOZOW1T-7024_APATM.biom')	0.0
675	('ZOZOW1T', 200, 'HMP2_J66951_1_ST_T0_B0_0120_ZOZOW1T-7027_APATM.biom')	0.0
676	('ZPDABJR', 3, 'HMP2_J66953_1_ST_T0_B0_0120_ZPDABJR-3012_APATM.biom')	0.0
677	('ZPDABJR', 4, 'HMP2_J66954_1_ST_T0_B0_0120_ZPDABJR-3013_APATM.biom')	0.0
678	('ZQFL1P3', 6, 'HMP2_J66956_1_ST_T0_B0_0120_ZQFL1P3-6015_APATM.biom')	1.0
679	('ZQFL1P3', 9, 'HMP2_J66958_1_ST_T0_B0_0120_ZQFL1P3-6021_APATM.biom')	1.0
680	('ZQFL1P3', 10, 'HMP2_J66960_1_ST_T0_B0_0120_ZQFL1P3-6022_APATM.biom')	1.0
681	('ZR3WH7V', 9, 'HMP2_J66961_1_ST_T0_B0_0120_ZR3WH7V-6021_APATM.biom')	0.3
682	('ZRLZ98T', 10, 'HMP2_J66963_1_ST_T0_B0_0120_ZRLZ98T-6023_APATM.biom')	0.0
683	('ZRLZ98T', 11, 'HMP2_J66964_1_ST_T0_B0_0120_ZRLZ98T-6024_APATM.biom')	0.0
684	('ZRLZ98T', 12, 'HMP2_J66965_1_ST_T0_B0_0120_ZRLZ98T-6025_APATM.biom')	0.0
685	('ZS78KHV', 5, 'HMP2_J66966_1_ST_T0_B0_0120_ZS78KHV-6014_APATM.biom')	0.0
686	('ZS78KHV', 9, 'HMP2_J66967_1_ST_T0_B0_0120_ZS78KHV-6022_APATM.biom')	0.0
687	('ZS78KHV', 10, 'HMP2_J66969_1_ST_T0_B0_0120_ZS78KHV-6023_APATM.biom')	0.0
688	('ZS78KHV', 11, 'HMP2_J66971_1_ST_T0_B0_0120_ZS78KHV-6024_APATM.biom')	0.0
689	('ZS78KHV', 12, 'HMP2_J66972_1_ST_T0_B0_0120_ZS78KHV-6025_APATM.biom')	0.0
690	('ZUL3S6O', 14, 'HMP2_J66973_1_ST_T0_B0_0120_ZUL3S6O-6032_APATM.biom')	0.0
691	('ZX52KVK', 29, 'HMP2_J66975_1_ST_T0_B0_0120_ZX52KVK-2021_APATM.biom')	0.15
692	('ZX52KVK', 35, 'HMP2_J66976_1_ST_T0_B0_0120_ZX52KVK-6021_APATM.biom')	0.0
693	('ZX52KVK', 36, 'HMP2_J66977_1_ST_T0_B0_0120_ZX52KVK-6022_APATM.biom')	0.0
694	('ZX52KVK', 37, 'HMP2_J66978_1_ST_T0_B0_0120_ZX52KVK-6023_APATM.biom')	0.0
695	('ZX52KVK', 38, 'HMP2_J66979_1_ST_T0_B0_0120_ZX52KVK-6024_APATM.biom')	0.97
696	('ZX52KVK', 39, 'HMP2_J66981_1_ST_T0_B0_0120_ZX52KVK-6025_APATM.biom')	0.54
697	('ZX52KVK', 40, 'HMP2_J66983_1_ST_T0_B0_0120_ZX52KVK-6026_APATM.biom')	0.0
698	('ZYHHR4Z', 13, 'HMP2_J66984_1_ST_T0_B0_0120_ZYHHR4Z-07_APATM.biom')	0.0
699	('ZYHHR4Z', 20, 'HMP2_J66985_1_ST_T0_B0_0120_ZYHHR4Z-09_APATM.biom')	0.0
700	('ZYHHR4Z', 18, 'HMP2_J66986_1_ST_T0_B0_0120_ZYHHR4Z-2025_APATM.biom')	0.0
701	('ZYHHR4Z', 21, 'HMP2_J66987_1_ST_T0_B0_0120_ZYHHR4Z-8013_APATM.biom')	0.0
702	('ZYU89T9', 4, 'HMP2_J74151_1_ST_T0_B0_0120_ZYU89T9-2013-AL2_AVTWA.biom')	0.0
703	('ZUF48YS', 999, 'HMP2_J79772_1_ST_T0_B0_0120_ZUF48YS-06_B64B9.biom')	0.0
704	('ZTL5S2Y', 999, 'HMP2_J79773_1_ST_T0_B0_0120_ZTL5S2Y-06_B64B9.biom')	0.0
705	('ZN3TBJM', 2045, 'HMP2_J79774_1_ST_T0_B0_0120_ZN3TBJM-2045_B64B9.biom')	0.0
706	('ZKVR426', 13, 'HMP2_J79776_1_ST_T0_B0_0120_ZKVR426-13_B64B9.biom')	1.0
707	('ZL9BTWF', 999, 'HMP2_J79777_1_ST_T0_B0_0120_ZL9BTWF-6025_B64B9.biom')	0.0
708	('ZN9YTFN', 11, 'HMP2_J79778_1_ST_T0_B0_0120_ZN9YTFN-11_B64B9.biom')	0.0
709	('ZOZOW1T', 7040, 'HMP2_J79779_1_ST_T0_B0_0120_ZOZOW1T-7040_B64B9.biom')	0.0
710	('ZL9BTWF', 999, 'HMP2_J79780_1_ST_T0_B0_0120_ZL9BTWF-6024_B64B9.biom')	0.0
711	('ZL63I8R', 15, 'HMP2_J79781_1_ST_T0_B0_0120_ZL63I8R-15_B64B9.biom')	0.0
712	('ZQFL1P3', 999, 'HMP2_J79782_1_ST_T0_B0_0120_ZQFL1P3-6032_B64B9.biom')	0.0
713	('ZL9BTWF', 999, 'HMP2_J79783_1_ST_T0_B0_0120_ZL9BTWF-6026_B64B9.biom')	0.0
714	('ZQFL1P3', 999, 'HMP2_J79784_1_ST_T0_B0_0120_ZQFL1P3-6033_B64B9.biom')	0.0
715	('ZLZQMEV', 12, 'HMP2_J79786_1_ST_T0_B0_0120_ZLZQMEV-12_B64B9.biom')	0.0
716	('ZM7JY3G', 13, 'HMP2_J79787_1_ST_T0_B0_0120_ZM7JY3G-13_B64B9.biom')	0.0
717	('ZTMFN3O', 999, 'HMP2_J79788_1_ST_T0_B0_0120_ZTMFN3O-06_B64B9.biom')	0.21
718	('ZOZOW1T', 7041, 'HMP2_J79789_1_ST_T0_B0_0120_ZOZOW1T-7041_B64B9.biom')	0.0
719	('ZQNZSQF', 999, 'HMP2_J79790_1_ST_T0_B0_0120_ZQNZSQF-04_B64B9.biom')	0.0
720	('ZQFL1P3', 999, 'HMP2_J79791_1_ST_T0_B0_0120_ZQFL1P3-6034_B64B9.biom')	0.0
721	('ZLGD9M0', 15, 'HMP2_J79792_1_ST_T0_B0_0120_ZLGD9M0-15_B64B9.biom')	0.0
722	('ZYXQKWY', 999, 'HMP2_J79793_1_ST_T0_B0_0120_ZYXQKWY-08_B64B9.biom')	0.0
723	('ZUPAQVU', 999, 'HMP2_J79794_1_ST_T0_B0_0120_ZUPAQVU-09_B64B9.biom')	0.0
724	('ZQFL1P3', 999, 'HMP2_J79796_1_ST_T0_B0_0120_ZQFL1P3-6035_B64B9.biom')	0.0
725	('ZTL5S2Y', 1023, 'HMP2_J79798_1_ST_T0_B0_0120_ZTL5S2Y-1023_B64B9.biom')	0.0
726	('ZQFL1P3', 999, 'HMP2_J79799_1_ST_T0_B0_0120_ZQFL1P3-6036_B64B9.biom')	0.0
727	('ZSQNUZ5', 999, 'HMP2_J79800_1_ST_T0_B0_0120_ZSQNUZ5-05_B64B9.biom')	0.0
728	('ZKFV71L', 12, 'HMP2_J79801_1_ST_T0_B0_0120_ZKFV71L-12_B64B9.biom')	0.3
729	('ZPDABJR', 999, 'HMP2_J79802_1_ST_T0_B0_0120_ZPDABJR-6032_B64B9.biom')	0.0
730	('ZRB0F6P', 999, 'HMP2_J79803_1_ST_T0_B0_0120_ZRB0F6P-6032_B64B9.biom')	0.34
731	('ZN0JE53', 12, 'HMP2_J79804_1_ST_T0_B0_0120_ZN0JE53-12_B64B9.biom')	0.0
732	('ZTXY83G', 999, 'HMP2_J79805_1_ST_T0_B0_0120_ZTXY83G-06_B64B9.biom')	0.0
733	('ZVC4YUG', 999, 'HMP2_J79806_1_ST_T0_B0_0120_ZVC4YUG-04_B64B9.biom')	0.0
734	('ZPDABJR', 999, 'HMP2_J79807_1_ST_T0_B0_0120_ZPDABJR-6033_B64B9.biom')	0.0
735	('ZRB0F6P', 999, 'HMP2_J79809_1_ST_T0_B0_0120_ZRB0F6P-6033_B64B9.biom')	0.0
736	('ZTL5S2Y', 1024, 'HMP2_J79811_1_ST_T0_B0_0120_ZTL5S2Y-1024_B64B9.biom')	0.0
737	('ZPDABJR', 999, 'HMP2_J79812_1_ST_T0_B0_0120_ZPDABJR-6036_B64B9.biom')	0.96
738	('ZRB0F6P', 999, 'HMP2_J79813_1_ST_T0_B0_0120_ZRB0F6P-6034_B64B9.biom')	0.0
739	('ZPDABJR', 999, 'HMP2_J79814_1_ST_T0_B0_0120_ZPDABJR-6037_B64B9.biom')	0.0
740	('ZS78KHV', 999, 'HMP2_J79815_1_ST_T0_B0_0120_ZS78KHV-6032_B64B9.biom')	0.0
741	('ZRB0F6P', 999, 'HMP2_J79816_1_ST_T0_B0_0120_ZRB0F6P-6035_B64B9.biom')	0.3
742	('ZS78KHV', 999, 'HMP2_J79817_1_ST_T0_B0_0120_ZS78KHV-6033_B64B9.biom')	0.0
743	('ZPDABJR', 999, 'HMP2_J79818_1_ST_T0_B0_0120_ZPDABJR-6038_B64B9.biom')	0.0
744	('ZTL5S2Y', 1025, 'HMP2_J79819_1_ST_T0_B0_0120_ZTL5S2Y-1025_B64B9.biom')	0.0
745	('ZYHHR4Z', 11, 'HMP2_J79820_1_ST_T0_B0_0120_ZYHHR4Z-11_B64B9.biom')	0.21
746	('ZRB0F6P', 999, 'HMP2_J79821_1_ST_T0_B0_0120_ZRB0F6P-6036_B64B9.biom')	0.21
747	('ZS78KHV', 999, 'HMP2_J79822_1_ST_T0_B0_0120_ZS78KHV-6034_B64B9.biom')	0.0
748	('ZKFV71L', 6021, 'HMP2_J79823_1_ST_T0_B0_0120_ZKFV71L-6021_B64B9.biom')	0.0
749	('ZS78KHV', 999, 'HMP2_J79824_1_ST_T0_B0_0120_ZS78KHV-6035_B64B9.biom')	0.0
750	('ZLPZS0H', 15, 'HMP2_J79825_1_ST_T0_B0_0120_ZLPZS0H-15_B64B9.biom')	0.3
751	('ZKFV71L', 999, 'HMP2_J79826_1_ST_T0_B0_0120_ZKFV71L-6022_B64B9.biom')	0.0
752	('ZS78KHV', 999, 'HMP2_J79829_1_ST_T0_B0_0120_ZS78KHV-6036_B64B9.biom')	0.0
753	('ZKFV71L', 999, 'HMP2_J79831_1_ST_T0_B0_0120_ZKFV71L-6023_B64B9.biom')	0.0
754	('ZM8YXDM', 12, 'HMP2_J79832_1_ST_T0_B0_0120_ZM8YXDM-12_B64B9.biom')	0.0
755	('ZOZOW1T', 7043, 'HMP2_J79833_1_ST_T0_B0_0120_ZOZOW1T-7043_B64B9.biom')	0.0
756	('ZRB0F6P', 999, 'HMP2_J79836_1_ST_T0_B0_0120_ZRB0F6P-6024_B64B9.biom')	0.66
757	('ZQFL1P3', 999, 'HMP2_J79837_1_ST_T0_B0_0120_ZQFL1P3-6024_B64B9.biom')	0.0
758	('ZYHHR4Z', 8023, 'HMP2_J79839_1_ST_T0_B0_0120_ZYHHR4Z-8023_B64B9.biom')	0.13
759	('ZPDABJR', 3014, 'HMP2_J79840_1_ST_T0_B0_0120_ZPDABJR-3014_B64B9.biom')	0.0
760	('ZQFL1P3', 999, 'HMP2_J79841_1_ST_T0_B0_0120_ZQFL1P3-6025_B64B9.biom')	1.0
761	('ZRB0F6P', 999, 'HMP2_J79842_1_ST_T0_B0_0120_ZRB0F6P-6025_B64B9.biom')	0.0
762	('ZPEL6L3', 1013, 'HMP2_J79844_1_ST_T0_B0_0120_ZPEL6L3-1013_B64B9.biom')	0.0
763	('ZN3TBJM', 4014, 'HMP2_J79846_1_ST_T0_B0_0120_ZN3TBJM-4014_B64B9.biom')	1.0
764	('ZYHHR4Z', 8024, 'HMP2_J79847_1_ST_T0_B0_0120_ZYHHR4Z-8024_B64B9.biom')	0.0
765	('ZVNCGHM', 999, 'HMP2_J79848_1_ST_T0_B0_0120_ZVNCGHM-09_B64B9.biom')	0.3
766	('ZOZOW1T', 999, 'HMP2_J79850_1_ST_T0_B0_0120_ZOZOW1T-7028_B64B9.biom')	0.0
767	('ZQFL1P3', 999, 'HMP2_J79851_1_ST_T0_B0_0120_ZQFL1P3-6026_B64B9.biom')	0.0
768	('ZRB0F6P', 999, 'HMP2_J79852_1_ST_T0_B0_0120_ZRB0F6P-6026_B64B9.biom')	0.0
769	('ZPDABJR', 6011, 'HMP2_J79853_1_ST_T0_B0_0120_ZPDABJR-6011_B64B9.biom')	0.0
770	('ZMBVNFM', 1032, 'HMP2_J79854_1_ST_T0_B0_0120_ZMBVNFM-1032_B64B9.biom')	0.0
771	('ZOZOW1T', 7029, 'HMP2_J79855_1_ST_T0_B0_0120_ZOZOW1T-7029_B64B9.biom')	0.0
772	('ZL9BTWF', 999, 'HMP2_J79856_1_ST_T0_B0_0120_ZL9BTWF-6012_B86HB.biom')	0.0
773	('ZTXWLP3', 999, 'HMP2_J79857_1_ST_T0_B0_0120_ZTXWLP3-05_B86HB.biom')	0.39
774	('ZYXQKWY', 999, 'HMP2_J79858_1_ST_T0_B0_0120_ZYXQKWY-07_B86HB.biom')	0.0
775	('ZOZOW1T', 7030, 'HMP2_J79859_1_ST_T0_B0_0120_ZOZOW1T-7030_B86HB.biom')	0.0
776	('ZPF36E2', 1, 'HMP2_J79860_1_ST_T0_B0_0120_ZPF36E2-01_B86HB.biom')	0.0
777	('ZVBQY1N', 21, 'HMP2_J79861_1_ST_T0_B0_0120_ZVBQY1N-6032_B86HB.biom')	0.0
778	('ZL9BTWF', 999, 'HMP2_J79862_1_ST_T0_B0_0120_ZL9BTWF-6013_B86HB.biom')	0.0
779	('ZMBVNFM', 1033, 'HMP2_J79863_1_ST_T0_B0_0120_ZMBVNFM-1033_B86HB.biom')	0.3
780	('ZL9BTWF', 6011, 'HMP2_J79864_1_ST_T0_B0_0120_ZL9BTWF-6011_B86HB.biom')	0.0
781	('ZPDABJR', 999, 'HMP2_J79865_1_ST_T0_B0_0120_ZPDABJR-6013_B86HB.biom')	0.0
782	('ZTLUDS8', 999, 'HMP2_J79866_1_ST_T0_B0_0120_ZTLUDS8-04_B86HB.biom')	0.0
783	('ZTL5S2Y', 999, 'HMP2_J79867_1_ST_T0_B0_0120_ZTL5S2Y-05_B86HB.biom')	0.0
784	('ZSQNUZ5', 3, 'HMP2_J79868_1_ST_T0_B0_0120_ZSQNUZ5-03_B86HB.biom')	0.0
785	('ZL63I8R', 14, 'HMP2_J79869_1_ST_T0_B0_0120_ZL63I8R-14_B86HB.biom')	0.0
786	('ZOZOW1T', 999, 'HMP2_J79870_1_ST_T0_B0_0120_ZOZOW1T-7031_B86HB.biom')	0.0
787	('ZPDABJR', 999, 'HMP2_J79871_1_ST_T0_B0_0120_ZPDABJR-6014_B86HB.biom')	0.0
788	('ZYHHR4Z', 3, 'HMP2_J79873_1_ST_T0_B0_0120_ZYHHR4Z-10_B86HB.biom')	0.0
789	('ZKFV71L', 6011, 'HMP2_J79874_1_ST_T0_B0_0120_ZKFV71L-6011_B86HB.biom')	0.0
790	('ZL9BTWF', 999, 'HMP2_J79875_1_ST_T0_B0_0120_ZL9BTWF-6014_B86HB.biom')	0.0
791	('ZLTUJTN', 15, 'HMP2_J79876_1_ST_T0_B0_0120_ZLTUJTN-15_B86HB.biom')	0.39
792	('ZVBQY1N', 22, 'HMP2_J79878_1_ST_T0_B0_0120_ZVBQY1N-6033_B86HB.biom')	0.0
793	('ZVBQY1N', 23, 'HMP2_J79879_1_ST_T0_B0_0120_ZVBQY1N-6034_B86HB.biom')	0.0
794	('ZOZOW1T', 999, 'HMP2_J79880_1_ST_T0_B0_0120_ZOZOW1T-7034_B86HB.biom')	0.0
795	('ZPDABJR', 999, 'HMP2_J79881_1_ST_T0_B0_0120_ZPDABJR-6015_B64B9.biom')	0.0
796	('ZTMFN3O', 999, 'HMP2_J79883_1_ST_T0_B0_0120_ZTMFN3O-05_B64B9.biom')	0.24
797	('ZKFV71L', 999, 'HMP2_J79884_1_ST_T0_B0_0120_ZKFV71L-6012_B64B9.biom')	0.0
798	('ZY7IW45', 999, 'HMP2_J79885_1_ST_T0_B0_0120_ZY7IW45-09_B64B9.biom')	0.0
799	('ZVBQY1N', 24, 'HMP2_J79886_1_ST_T0_B0_0120_ZVBQY1N-6035_B64B9.biom')	0.0
800	('ZL9BTWF', 999, 'HMP2_J79887_1_ST_T0_B0_0120_ZL9BTWF-6016_B64B9.biom')	0.0
801	('ZPDABJR', 999, 'HMP2_J79888_1_ST_T0_B0_0120_ZPDABJR-6016_B64B9.biom')	0.0
802	('ZLZQMEV', 11, 'HMP2_J79890_1_ST_T0_B0_0120_ZLZQMEV-11_B64B9.biom')	0.0
803	('ZOZOW1T', 7035, 'HMP2_J79891_1_ST_T0_B0_0120_ZOZOW1T-7035_B64B9.biom')	0.0
804	('ZN9YTFN', 2, 'HMP2_J79892_1_ST_T0_B0_0120_ZN9YTFN-10_B64B9.biom')	0.0
805	('ZY39SN0', 999, 'HMP2_J79893_1_ST_T0_B0_0120_ZY39SN0-07_B64B9.biom')	0.21
806	('ZQMVU4Q', 999, 'HMP2_J79894_1_ST_T0_B0_0120_ZQMVU4Q-04_B64B9.biom')	0.0
807	('ZKFV71L', 999, 'HMP2_J79896_1_ST_T0_B0_0120_ZKFV71L-6014_B64B9.biom')	0.0
808	('ZN0JE53', 11, 'HMP2_J79897_1_ST_T0_B0_0120_ZN0JE53-11_B64B9.biom')	0.0
809	('ZY9XQJP', 999, 'HMP2_J79898_1_ST_T0_B0_0120_ZY9XQJP-09_B64B9.biom')	0.0
810	('ZSUQ08V', 5, 'HMP2_J79899_1_ST_T0_B0_0120_ZSUQ08V-05_B64B9.biom')	0.0
811	('ZKFV71L', 999, 'HMP2_J79900_1_ST_T0_B0_0120_ZKFV71L-6015_B64B9.biom')	0.3
812	('ZOZOW1T', 7036, 'HMP2_J79901_1_ST_T0_B0_0120_ZOZOW1T-7036_B64B9.biom')	0.0
813	('ZUPAQVU', 999, 'HMP2_J79902_1_ST_T0_B0_0120_ZUPAQVU-08_B64B9.biom')	0.15
814	('ZUL3S6O', 999, 'HMP2_J79903_1_ST_T0_B0_0120_ZUL3S6O-07_B64B9.biom')	0.0
815	('ZKFV71L', 999, 'HMP2_J79904_1_ST_T0_B0_0120_ZKFV71L-6016_B64B9.biom')	0.3
816	('ZR3WH7V', 999, 'HMP2_J79905_1_ST_T0_B0_0120_ZR3WH7V-03_B64B9.biom')	0.0
817	('ZOZOW1T', 7037, 'HMP2_J79906_1_ST_T0_B0_0120_ZOZOW1T-7037_B64B9.biom')	0.0
818	('ZOZOW1T', 7038, 'HMP2_J79908_1_ST_T0_B0_0120_ZOZOW1T-7038_B64B9.biom')	0.0
819	('ZMBH10Z', 7, 'HMP2_J79909_1_ST_T0_B0_0120_ZMBH10Z-08_B64B9.biom')	0.0
820	('ZUF48YS', 999, 'HMP2_J79910_1_ST_T0_B0_0120_ZUF48YS-3011_B64B9.biom')	0.0
821	('ZJXC41N', 11, 'HMP2_J79911_1_ST_T0_B0_0120_ZJXC41N-11_B64B9.biom')	0.0
822	('ZN3TBJM', 12, 'HMP2_J79912_1_ST_T0_B0_0120_ZN3TBJM-10_B64B9.biom')	0.0
823	('ZTL5S2Y', 1011, 'HMP2_J79913_1_ST_T0_B0_0120_ZTL5S2Y-1011_B64B9.biom')	0.0
824	('ZPF36E2', 999, 'HMP2_J79914_1_ST_T0_B0_0120_ZPF36E2-03_B64B9.biom')	0.46
825	('ZUF48YS', 999, 'HMP2_J79915_1_ST_T0_B0_0120_ZUF48YS-3012_B64B9.biom')	0.0
826	('ZTL5S2Y', 1012, 'HMP2_J79916_1_ST_T0_B0_0120_ZTL5S2Y-1012_B64B9.biom')	0.0
827	('ZN3TBJM', 2042, 'HMP2_J79917_1_ST_T0_B0_0120_ZN3TBJM-2042_B64B9.biom')	0.0
828	('ZOZOW1T', 1042, 'HMP2_J79918_1_ST_T0_B0_0120_ZOZOW1T-1042_B64B9.biom')	0.0
829	('ZN3TBJM', 2041, 'HMP2_J79919_1_ST_T0_B0_0120_ZN3TBJM-2041_B64B9.biom')	0.0
830	('ZVBQY1N', 25, 'HMP2_J79920_1_ST_T0_B0_0120_ZVBQY1N-6036_B64B9.biom')	0.3
831	('ZTL5S2Y', 1013, 'HMP2_J79921_1_ST_T0_B0_0120_ZTL5S2Y-1013_B64B9.biom')	0.0
832	('ZN3TBJM', 2043, 'HMP2_J79922_1_ST_T0_B0_0120_ZN3TBJM-2043_B64B9.biom')	0.0
833	('ZWCZHHY', 999, 'HMP2_J79923_1_ST_T0_B0_0120_ZWCZHHY-09_B64B9.biom')	0.0
834	('ZOZOW1T', 1043, 'HMP2_J79924_1_ST_T0_B0_0120_ZOZOW1T-1043_B64B9.biom')	0.0
835	('ZL9BTWF', 6021, 'HMP2_J79925_1_ST_T0_B0_0120_ZL9BTWF-6021_B64B9.biom')	0.0
836	('ZVNCGHM', 1, 'HMP2_J79927_1_ST_T0_B0_0120_ZVNCGHM-10_B64B9.biom')	0.3
837	('ZVM4N7A', 999, 'HMP2_J79928_1_ST_T0_B0_0120_ZVM4N7A-09_B64B9.biom')	0.0
838	('ZLPZS0H', 14, 'HMP2_J79929_1_ST_T0_B0_0120_ZLPZS0H-14_B64B9.biom')	0.34
839	('ZL9BTWF', 999, 'HMP2_J79930_1_ST_T0_B0_0120_ZL9BTWF-6015_B64B9.biom')	0.0
840	('ZPEL6L3', 999, 'HMP2_J79931_1_ST_T0_B0_0120_ZPEL6L3-02_B64B9.biom')	0.0
841	('ZLZNCLZ', 13, 'HMP2_J79932_1_ST_T0_B0_0120_ZLZNCLZ-13_B64B9.biom')	0.3
842	('ZL9BTWF', 999, 'HMP2_J79933_1_ST_T0_B0_0120_ZL9BTWF-6022_B64B9.biom')	0.0
843	('ZTL5S2Y', 1014, 'HMP2_J79934_1_ST_T0_B0_0120_ZTL5S2Y-1014_B64B9.biom')	0.0
844	('ZOBX723', 13, 'HMP2_J79935_1_ST_T0_B0_0120_ZOBX723-05_B64B9.biom')	0.42
845	('ZOBX723', 14, 'HMP2_J79936_1_ST_T0_B0_0120_ZOBX723-06_B64B9.biom')	0.0
846	('ZOBX723', 999, 'HMP2_J79937_1_ST_T0_B0_0120_ZOBX723-07_B64B9.biom')	0.0
847	('ZL9BTWF', 999, 'HMP2_J79938_1_ST_T0_B0_0120_ZL9BTWF-6023_B64B9.biom')	0.0
848	('ZQFL1P3', 6031, 'HMP2_J79939_1_ST_T0_B0_0120_ZQFL1P3-6031_B64B9.biom')	0.39
849	('ZOZOW1T', 999, 'HMP2_J79940_1_ST_T0_B0_0120_ZOZOW1T-7039_B64B9.biom')	0.0
850	('ZL9BTWF', 6031, 'HMP2_J79941_1_ST_T0_B0_0120_ZL9BTWF-6031_B64B9.biom')	0.0
851	('ZKFV71L', 999, 'HMP2_J79942_1_ST_T0_B0_0120_ZKFV71L-6024_B64B9.biom')	0.0
852	('ZLTUJTN', 2031, 'HMP2_J79943_1_ST_T0_B0_0120_ZLTUJTN-2031_B64B9.biom')	0.53
853	('ZWCZHHY', 10, 'HMP2_J79944_1_ST_T0_B0_0120_ZWCZHHY-10_B64B9.biom')	0.0
854	('ZLTUJTN', 2032, 'HMP2_J79946_1_ST_T0_B0_0120_ZLTUJTN-2032_B64B9.biom')	0.41
855	('ZKFV71L', 999, 'HMP2_J79947_1_ST_T0_B0_0120_ZKFV71L-6025_B64B9.biom')	0.0
856	('ZL9BTWF', 999, 'HMP2_J79948_1_ST_T0_B0_0120_ZL9BTWF-6032_B64B9.biom')	0.0
857	('ZLTUJTN', 2033, 'HMP2_J79949_1_ST_T0_B0_0120_ZLTUJTN-2033_B64B9.biom')	0.3
858	('ZVBQY1N', 999, 'HMP2_J79950_1_ST_T0_B0_0120_ZVBQY1N-07_B64B9.biom')	0.0
859	('ZKFV71L', 999, 'HMP2_J79951_1_ST_T0_B0_0120_ZKFV71L-6026_B64B9.biom')	0.46
